,id,region,area_by_m2,width_of_facade,width_of_road,is_legal,price,most_similar
4623,4623,Di Linh,156,13,7,0,6.65,"[1426, 947, 4123, 261, 3583]"
4624,4624,Bảo Lâm,56,15,13,0,5.83,"[4296, 3635, 3422, 1799, 3363]"
4625,4625,Đam Rông,235,5,5,0,10.93,"[1301, 4342, 2908, 132, 2779]"
4626,4626,Di Linh,50,15,13,0,1.72,"[1016, 830, 1505, 989, 1927]"
4627,4627,Đam Rông,228,13,11,1,12.75,"[4187, 3933, 3876, 1942, 981]"
4628,4628,Đà Lạt,196,11,14,0,2.56,"[3380, 986, 3960, 301, 4310]"
4629,4629,Đà Lạt,136,15,11,0,1.75,"[2508, 809, 2634, 4588, 398]"
4630,4630,Đam Rông,242,13,6,0,3.57,"[521, 1110, 2787, 4047, 4590]"
4631,4631,Đạ Huoai,87,10,13,1,1.72,"[3659, 3198, 4782, 3384, 1882]"
4632,4632,Đạ Huoai,239,10,10,0,3.96,"[3114, 1165, 4287, 2562, 3357]"
4633,4633,Cát Tiên,173,6,9,1,7.9,"[3389, 2456, 4035, 932, 2370]"
4634,4634,Đà Lạt,229,6,7,1,6.49,"[4806, 1257, 3367, 727, 1076]"
4635,4635,Lâm Hà,182,8,15,0,4.24,"[148, 3606, 4429, 3856, 3203]"
4636,4636,Lâm Hà,210,9,9,1,12.87,"[1622, 2387, 908, 3018, 700]"
4637,4637,Đơn Dương,71,6,8,1,10.73,"[826, 1636, 4945, 4489, 1660]"
4638,4638,Đạ Huoai,130,5,14,0,9.35,"[4891, 181, 3050, 4579, 2451]"
4639,4639,Bảo Lộc,213,12,14,0,1.6,"[1135, 4657, 836, 1254, 1814]"
4640,4640,Di Linh,240,11,12,1,4.16,"[1697, 952, 1518, 456, 1213]"
4641,4641,Đạ Tẻh,188,9,8,1,7.09,"[1316, 1138, 1142, 3166, 2020]"
4642,4642,Di Linh,221,5,5,1,11.64,"[4497, 1024, 127, 1376, 881]"
4643,4643,Đà Lạt,73,11,15,1,8.53,"[3775, 3942, 3262, 2970, 1359]"
4644,4644,Bảo Lộc,73,9,6,0,11.14,"[1616, 4740, 3620, 4108, 2495]"
4645,4645,Di Linh,65,7,9,0,6.3,"[4799, 1329, 2178, 923, 4323]"
4646,4646,Đạ Huoai,194,8,14,0,14.06,"[3261, 1893, 3140, 3073, 1484]"
4647,4647,Đạ Tẻh,89,7,5,0,1.93,"[4797, 499, 3265, 2478, 1810]"
4648,4648,Đạ Huoai,166,14,7,1,13.59,"[2585, 483, 4733, 4200, 3059]"
4649,4649,Di Linh,173,15,7,0,3.9,"[198, 2284, 4567, 768, 4623]"
4650,4650,Bảo Lâm,160,9,5,1,5.61,"[3406, 1252, 645, 943, 1784]"
4651,4651,Lạc Dương,111,13,9,0,13.52,"[587, 3210, 3390, 3828, 34]"
4652,4652,Lâm Hà,117,7,14,0,10.84,"[2320, 3443, 2401, 4135, 433]"
4653,4653,Lâm Hà,110,10,6,0,14.32,"[670, 4607, 2738, 697, 2154]"
4654,4654,Đức Trọng,129,10,15,1,7.22,"[724, 1967, 3158, 1495, 805]"
4655,4655,Đạ Tẻh,70,10,8,1,12.74,"[2821, 3359, 1231, 786, 1189]"
4656,4656,Đam Rông,139,13,11,1,10.06,"[2336, 2458, 4105, 1832, 2647]"
4657,4657,Bảo Lộc,239,12,13,0,1.33,"[4639, 1135, 1254, 1814, 836]"
4658,4658,Đam Rông,57,7,9,0,2.86,"[4002, 2869, 13, 1494, 3242]"
4659,4659,Đà Lạt,86,7,10,1,5.08,"[4512, 1385, 2018, 1298, 837]"
4660,4660,Lâm Hà,163,5,11,0,13.82,"[1488, 828, 1902, 413, 2555]"
4661,4661,Bảo Lâm,166,5,15,0,9.26,"[3396, 2308, 3111, 3523, 2703]"
4662,4662,Bảo Lâm,157,9,8,0,2.23,"[2891, 1579, 3814, 939, 4553]"
4663,4663,Đạ Tẻh,160,6,10,0,13.33,"[661, 725, 4353, 4844, 1690]"
4664,4664,Di Linh,89,9,10,0,12.94,"[3797, 376, 79, 840, 2237]"
4665,4665,Bảo Lâm,65,13,5,1,14.81,"[1509, 1984, 1705, 2460, 3489]"
4666,4666,Bảo Lâm,152,14,8,0,10.43,"[3221, 2297, 2583, 1707, 4249]"
4667,4667,Bảo Lộc,145,8,13,0,8.53,"[1532, 4197, 2792, 3944, 3172]"
4668,4668,Đơn Dương,217,12,7,0,7.11,"[558, 755, 1513, 1454, 4255]"
4669,4669,Đam Rông,206,8,7,0,9.54,"[132, 145, 1456, 4342, 2908]"
4670,4670,Lạc Dương,113,9,6,1,7.0,"[2987, 2034, 522, 4036, 4870]"
4671,4671,Bảo Lộc,148,5,5,0,13.2,"[3508, 3066, 2677, 104, 4124]"
4672,4672,Cát Tiên,167,11,13,1,3.45,"[1568, 1706, 757, 1447, 4786]"
4673,4673,Cát Tiên,165,11,8,0,7.94,"[2673, 1056, 690, 1575, 2853]"
4674,4674,Lạc Dương,235,8,10,1,1.28,"[2049, 4028, 1153, 3193, 1413]"
4675,4675,Đơn Dương,137,7,11,1,2.44,"[4403, 2008, 1019, 447, 3457]"
4676,4676,Đà Lạt,134,15,9,0,11.77,"[4423, 4866, 2721, 1778, 4705]"
4677,4677,Đức Trọng,75,14,5,1,0.88,"[680, 297, 37, 4968, 3105]"
4678,4678,Đạ Tẻh,182,15,7,0,1.95,"[187, 1803, 4861, 2602, 3706]"
4679,4679,Đạ Tẻh,81,8,11,1,2.76,"[2522, 244, 1664, 3585, 47]"
4680,4680,Bảo Lâm,51,11,8,0,4.67,"[999, 3459, 2666, 3451, 710]"
4681,4681,Đam Rông,170,14,15,1,1.78,"[3605, 530, 227, 4469, 3592]"
4682,4682,Đạ Huoai,121,9,5,0,11.67,"[1599, 3990, 1482, 2477, 738]"
4683,4683,Đơn Dương,83,5,11,0,13.32,"[3490, 4846, 1966, 2196, 4898]"
4684,4684,Bảo Lâm,56,9,12,1,6.33,"[4944, 4234, 1391, 3946, 1914]"
4685,4685,Đạ Huoai,80,5,15,0,14.32,"[4348, 3614, 2169, 181, 4638]"
4686,4686,Bảo Lộc,203,8,12,1,1.44,"[1422, 2645, 1474, 635, 4440]"
4687,4687,Bảo Lộc,191,6,7,0,8.66,"[1546, 754, 4289, 1638, 2677]"
4688,4688,Đơn Dương,80,10,12,0,2.84,"[807, 2448, 1392, 3560, 1446]"
4689,4689,Lâm Hà,59,6,7,0,10.91,"[901, 101, 3848, 4505, 938]"
4690,4690,Đam Rông,226,5,5,1,2.1,"[1011, 926, 1815, 4813, 4784]"
4691,4691,Bảo Lâm,220,7,7,0,1.15,"[4232, 4553, 1579, 176, 493]"
4692,4692,Đạ Tẻh,117,8,13,0,10.55,"[3626, 4762, 4224, 991, 1221]"
4693,4693,Lâm Hà,139,13,15,1,9.72,"[4441, 4316, 44, 3655, 2938]"
4694,4694,Di Linh,121,11,15,1,3.21,"[2799, 2021, 3743, 4537, 3186]"
4695,4695,Lạc Dương,101,12,6,1,4.34,"[4036, 2104, 2034, 3131, 2774]"
4696,4696,Đam Rông,164,11,8,1,2.25,"[4172, 25, 3597, 4807, 4992]"
4697,4697,Bảo Lộc,70,9,6,1,11.46,"[48, 2042, 475, 3959, 2464]"
4698,4698,Đà Lạt,75,9,14,1,12.56,"[1651, 2970, 3279, 4299, 1934]"
4699,4699,Bảo Lâm,108,14,11,0,14.47,"[2771, 3497, 257, 2515, 3579]"
4700,4700,Đạ Tẻh,241,12,15,1,8.46,"[1908, 4483, 3366, 583, 1775]"
4701,4701,Đà Lạt,233,6,9,0,7.77,"[1147, 4772, 183, 2540, 3866]"
4702,4702,Bảo Lâm,101,5,15,1,4.12,"[2341, 817, 3936, 2264, 1913]"
4703,4703,Bảo Lâm,59,10,8,0,12.53,"[995, 761, 710, 2241, 3054]"
4704,4704,Đơn Dương,65,5,5,0,14.41,"[1966, 4846, 2685, 3622, 1072]"
4705,4705,Đà Lạt,165,13,7,0,11.73,"[2115, 237, 1698, 4866, 4423]"
4706,4706,Đam Rông,189,6,13,1,13.64,"[4328, 243, 4039, 3617, 1906]"
4707,4707,Cát Tiên,158,6,11,0,5.54,"[4041, 4417, 3288, 3162, 1577]"
4708,4708,Cát Tiên,84,9,14,0,1.03,"[3249, 323, 177, 886, 1127]"
4709,4709,Lâm Hà,197,14,7,1,5.29,"[2607, 207, 4397, 4210, 2290]"
4710,4710,Đà Lạt,84,9,7,0,4.09,"[1452, 4601, 230, 4415, 2160]"
4711,4711,Đam Rông,166,15,15,1,10.92,"[4226, 1691, 2458, 2530, 4055]"
4712,4712,Đức Trọng,63,15,10,0,5.78,"[1602, 2337, 3364, 1807, 2879]"
4713,4713,Di Linh,156,13,8,1,1.38,"[3999, 1844, 4928, 4420, 996]"
4714,4714,Di Linh,165,8,9,0,8.37,"[2952, 59, 4383, 3435, 834]"
4715,4715,Đạ Huoai,237,13,15,0,14.7,"[1183, 3673, 2103, 1720, 1893]"
4716,4716,Đức Trọng,71,13,15,1,12.56,"[3019, 4745, 3734, 4857, 596]"
4717,4717,Đạ Tẻh,222,12,5,0,5.0,"[4086, 2324, 4725, 3264, 4861]"
4718,4718,Đạ Tẻh,109,10,14,1,11.46,"[979, 3650, 1743, 2060, 4050]"
4719,4719,Đạ Tẻh,121,12,15,1,14.17,"[2060, 4595, 1808, 4718, 2381]"
4720,4720,Đức Trọng,121,6,9,1,9.96,"[1604, 3301, 4563, 4519, 1583]"
4721,4721,Bảo Lâm,65,12,12,1,11.48,"[732, 3911, 4777, 1847, 2804]"
4722,4722,Đạ Tẻh,208,15,11,1,12.37,"[4511, 1100, 4063, 2670, 3273]"
4723,4723,Đam Rông,84,15,5,0,6.18,"[838, 469, 2108, 4293, 1618]"
4724,4724,Lạc Dương,108,7,5,0,4.51,"[345, 1129, 174, 4548, 487]"
4725,4725,Đạ Tẻh,225,10,6,0,6.62,"[3559, 4717, 3831, 2412, 4104]"
4726,4726,Di Linh,226,6,14,1,6.32,"[1201, 3754, 3689, 443, 2075]"
4727,4727,Đam Rông,111,11,10,0,7.63,"[3561, 1062, 401, 850, 3859]"
4728,4728,Đức Trọng,190,6,11,1,14.31,"[636, 821, 3815, 2568, 3445]"
4729,4729,Đức Trọng,111,12,14,0,11.96,"[4502, 1589, 3914, 4070, 3961]"
4730,4730,Bảo Lộc,178,7,11,1,8.73,"[1237, 3328, 2741, 524, 3386]"
4731,4731,Đà Lạt,219,7,12,1,6.13,"[2449, 1274, 4770, 2671, 3135]"
4732,4732,Đạ Tẻh,97,8,8,1,4.85,"[1664, 244, 711, 2180, 1448]"
4733,4733,Đạ Huoai,161,13,6,1,12.06,"[4648, 3059, 483, 4200, 2585]"
4734,4734,Đạ Tẻh,157,9,8,1,1.19,"[2105, 2025, 112, 1138, 2167]"
4735,4735,Di Linh,87,12,11,1,14.45,"[1424, 1374, 553, 1837, 4539]"
4736,4736,Đức Trọng,63,10,8,0,13.24,"[2468, 1831, 4103, 1759, 2402]"
4737,4737,Bảo Lâm,111,15,9,1,9.45,"[3796, 617, 931, 312, 1258]"
4738,4738,Đà Lạt,131,6,13,1,14.55,"[3150, 3252, 490, 4299, 114]"
4739,4739,Cát Tiên,195,5,11,0,1.91,"[1317, 2761, 1480, 3503, 4707]"
4740,4740,Bảo Lộc,98,9,6,0,9.89,"[4644, 3620, 2495, 503, 1616]"
4741,4741,Bảo Lộc,181,15,14,1,0.84,"[1283, 4486, 1818, 3362, 2148]"
4742,4742,Bảo Lâm,101,6,9,0,5.49,"[1755, 126, 3196, 2733, 2806]"
4743,4743,Cát Tiên,164,11,15,0,7.82,"[1157, 3113, 3798, 3666, 1963]"
4744,4744,Lâm Hà,70,13,5,0,4.0,"[1368, 1830, 1363, 1787, 3057]"
4745,4745,Đức Trọng,100,12,15,1,14.21,"[1178, 596, 4716, 4857, 3019]"
4746,4746,Di Linh,204,14,14,1,13.11,"[806, 4029, 2052, 2894, 2574]"
4747,4747,Đà Lạt,130,13,15,0,3.69,"[4611, 809, 2661, 4588, 1079]"
4748,4748,Đạ Huoai,250,11,9,1,10.15,"[1379, 276, 608, 3161, 4216]"
4749,4749,Lâm Hà,114,14,11,1,10.25,"[3811, 2089, 44, 4316, 915]"
4750,4750,Lạc Dương,56,10,15,0,13.96,"[2411, 3745, 779, 4083, 2257]"
4751,4751,Đạ Huoai,122,6,9,0,12.22,"[4798, 4143, 2451, 759, 3873]"
4752,4752,Đạ Huoai,87,13,10,1,3.84,"[4809, 489, 1865, 2839, 1082]"
4753,4753,Bảo Lộc,109,14,10,0,8.29,"[4003, 2228, 974, 2536, 2655]"
4754,4754,Lạc Dương,121,14,12,0,2.73,"[1748, 1140, 899, 4337, 1953]"
4755,4755,Đam Rông,65,10,9,1,6.33,"[3216, 2279, 3761, 4952, 3471]"
4756,4756,Lâm Hà,123,7,10,1,14.95,"[4140, 1468, 3545, 1873, 868]"
4757,4757,Di Linh,225,5,11,0,14.13,"[1737, 3044, 4792, 3012, 268]"
4758,4758,Lạc Dương,133,5,12,1,11.34,"[4557, 1629, 3025, 1926, 2690]"
4759,4759,Cát Tiên,234,9,11,1,4.56,"[3108, 904, 2885, 721, 1941]"
4760,4760,Bảo Lâm,246,10,7,1,13.85,"[1342, 3965, 91, 3327, 4227]"
4761,4761,Lâm Hà,158,15,13,1,8.44,"[1372, 44, 3655, 4441, 3811]"
4762,4762,Đạ Tẻh,88,7,14,0,10.06,"[4692, 448, 2812, 2164, 28]"
4763,4763,Đức Trọng,95,5,8,1,7.03,"[2307, 2150, 4720, 1604, 796]"
4764,4764,Đức Trọng,114,15,14,0,7.62,"[3364, 2879, 4290, 385, 463]"
4765,4765,Bảo Lộc,123,6,15,1,9.88,"[3930, 1126, 3806, 2191, 3036]"
4766,4766,Đạ Huoai,80,5,10,0,6.19,"[2959, 3873, 3638, 1338, 2451]"
4767,4767,Đạ Huoai,119,5,6,0,8.55,"[3873, 2477, 3320, 4141, 856]"
4768,4768,Đam Rông,58,6,11,0,5.49,"[528, 1340, 13, 4278, 4658]"
4769,4769,Bảo Lâm,233,12,7,0,10.27,"[2297, 2946, 2699, 2583, 4941]"
4770,4770,Đà Lạt,241,5,13,1,4.45,"[2449, 3931, 4731, 2509, 1274]"
4771,4771,Lạc Dương,197,10,6,0,5.69,"[1864, 707, 3070, 3791, 3672]"
4772,4772,Đà Lạt,237,5,11,0,5.74,"[183, 1147, 3032, 4701, 3200]"
4773,4773,Lạc Dương,52,15,8,1,9.55,"[4593, 929, 845, 2774, 895]"
4774,4774,Di Linh,134,5,15,1,5.65,"[4421, 283, 1164, 1800, 1195]"
4775,4775,Đam Rông,144,5,12,1,12.02,"[1892, 3053, 4706, 4328, 3753]"
4776,4776,Cát Tiên,116,10,11,0,7.66,"[4054, 2985, 1302, 323, 1210]"
4777,4777,Bảo Lâm,92,10,12,1,9.38,"[4944, 3946, 4234, 3222, 4081]"
4778,4778,Bảo Lộc,59,9,12,1,11.4,"[2063, 3870, 831, 1976, 1362]"
4779,4779,Đà Lạt,152,6,6,0,3.73,"[3010, 797, 2122, 2420, 1527]"
4780,4780,Đà Lạt,69,15,7,1,8.77,"[3969, 3799, 1704, 1187, 984]"
4781,4781,Lạc Dương,213,8,15,0,5.82,"[2457, 1530, 3228, 2193, 2803]"
4782,4782,Đạ Huoai,123,11,12,1,5.3,"[551, 3659, 770, 1514, 4346]"
4783,4783,Lạc Dương,143,8,7,0,11.11,"[3642, 4343, 3399, 4852, 707]"
4784,4784,Đam Rông,222,8,5,1,3.48,"[962, 1011, 3041, 926, 4690]"
4785,4785,Đà Lạt,188,5,13,0,11.67,"[4384, 2166, 3028, 3200, 4478]"
4786,4786,Cát Tiên,143,11,14,1,2.01,"[1568, 4672, 1447, 1706, 1098]"
4787,4787,Đạ Huoai,175,5,10,0,6.7,"[1769, 2455, 3283, 759, 1786]"
4788,4788,Đạ Tẻh,207,11,9,1,6.39,"[1316, 547, 1138, 4641, 70]"
4789,4789,Bảo Lâm,84,7,6,0,14.37,"[2129, 761, 3054, 2030, 995]"
4790,4790,Di Linh,185,9,12,0,13.66,"[4792, 2146, 18, 2237, 3347]"
4791,4791,Lạc Dương,141,5,7,1,12.81,"[2010, 3124, 1918, 1884, 3886]"
4792,4792,Di Linh,186,7,13,0,13.49,"[2146, 2705, 1103, 1883, 4790]"
4793,4793,Cát Tiên,57,15,14,1,12.57,"[3466, 1217, 238, 2319, 3862]"
4794,4794,Đơn Dương,154,13,5,1,13.44,"[1245, 3721, 2579, 918, 496]"
4795,4795,Di Linh,163,9,7,0,12.74,"[1375, 612, 1289, 1040, 695]"
4796,4796,Bảo Lộc,170,12,5,1,3.97,"[4819, 1956, 4897, 973, 1671]"
4797,4797,Đạ Tẻh,113,6,6,0,1.31,"[499, 4647, 3879, 3208, 3265]"
4798,4798,Đạ Huoai,140,7,11,0,13.36,"[4143, 4751, 2451, 759, 181]"
4799,4799,Di Linh,90,7,9,0,3.53,"[2178, 4645, 4455, 923, 4323]"
4800,4800,Đơn Dương,86,9,13,1,14.25,"[3042, 3712, 3485, 4521, 2927]"
4801,4801,Lâm Hà,152,10,7,0,10.33,"[2738, 4607, 435, 2154, 234]"
4802,4802,Lạc Dương,78,5,7,0,8.25,"[2529, 1306, 362, 4508, 487]"
4803,4803,Đạ Huoai,158,12,5,0,7.89,"[1980, 2012, 1235, 3544, 2518]"
4804,4804,Bảo Lâm,179,6,7,0,11.08,"[2748, 4946, 891, 3719, 121]"
4805,4805,Đạ Huoai,215,13,9,0,4.54,"[507, 913, 1174, 4287, 3544]"
4806,4806,Đà Lạt,221,6,8,1,7.79,"[1257, 4634, 3367, 1076, 2763]"
4807,4807,Đam Rông,189,10,10,1,5.12,"[2014, 4408, 4812, 628, 3821]"
4808,4808,Lạc Dương,119,11,7,0,13.72,"[2984, 4948, 3413, 2966, 4651]"
4809,4809,Đạ Huoai,108,13,10,1,4.58,"[4752, 489, 1865, 1082, 2107]"
4810,4810,Bảo Lâm,233,13,12,1,8.42,"[3340, 763, 3254, 1211, 372]"
4811,4811,Đạ Huoai,71,10,14,1,10.91,"[803, 1236, 320, 2611, 824]"
4812,4812,Đam Rông,208,12,11,1,7.92,"[4408, 103, 2014, 536, 2336]"
4813,4813,Đam Rông,169,5,5,1,2.5,"[1011, 4690, 2442, 1811, 3041]"
4814,4814,Đức Trọng,64,5,5,1,1.13,"[796, 2830, 2150, 4117, 455]"
4815,4815,Đạ Tẻh,95,12,8,1,2.85,"[4288, 3123, 3231, 2825, 602]"
4816,4816,Lạc Dương,59,12,13,0,1.55,"[1953, 3573, 556, 2535, 2211]"
4817,4817,Đam Rông,177,5,15,0,11.65,"[532, 2245, 2352, 306, 1460]"
4818,4818,Lạc Dương,103,11,13,1,7.93,"[3229, 3372, 822, 4381, 2972]"
4819,4819,Bảo Lộc,168,12,7,1,5.75,"[1669, 3512, 973, 72, 2418]"
4820,4820,Cát Tiên,161,11,7,1,3.54,"[1681, 2119, 4370, 4391, 4208]"
4821,4821,Bảo Lâm,224,12,15,0,2.77,"[4920, 1097, 1538, 2087, 2967]"
4822,4822,Lâm Hà,168,5,9,0,9.44,"[1026, 956, 363, 1745, 1682]"
4823,4823,Lâm Hà,54,11,9,0,9.61,"[1582, 4165, 2436, 2935, 1166]"
4824,4824,Đức Trọng,96,8,13,0,13.56,"[4377, 2679, 1320, 2713, 2566]"
4825,4825,Bảo Lộc,103,15,13,1,8.27,"[4284, 4356, 535, 2900, 3514]"
4826,4826,Đam Rông,81,14,7,1,6.51,"[1450, 3833, 743, 4485, 1194]"
4827,4827,Đà Lạt,72,7,11,0,1.69,"[229, 1547, 4413, 3927, 2948]"
4828,4828,Cát Tiên,133,8,13,1,9.98,"[130, 3692, 1034, 2033, 982]"
4829,4829,Di Linh,91,11,6,0,10.15,"[1695, 4148, 1190, 2547, 3880]"
4830,4830,Bảo Lâm,241,14,8,1,11.43,"[4227, 4409, 3327, 763, 256]"
4831,4831,Di Linh,124,8,5,0,12.99,"[1375, 2405, 3880, 4795, 4148]"
4832,4832,Đam Rông,207,11,13,1,10.84,"[2920, 144, 2269, 4187, 4105]"
4833,4833,Lạc Dương,144,7,5,1,1.51,"[2729, 1741, 906, 3778, 1843]"
4834,4834,Đơn Dương,54,12,11,1,1.57,"[3316, 2943, 1119, 1143, 4488]"
4835,4835,Bảo Lộc,240,13,5,0,11.47,"[2001, 1960, 4204, 63, 24]"
4836,4836,Đam Rông,201,6,11,0,13.28,"[3619, 2750, 137, 182, 306]"
4837,4837,Đơn Dương,169,15,10,0,12.16,"[74, 62, 140, 4865, 3004]"
4838,4838,Lâm Hà,237,14,14,0,11.53,"[593, 3253, 878, 4570, 3278]"
4839,4839,Đức Trọng,93,6,9,0,6.53,"[2246, 3478, 2780, 581, 1566]"
4840,4840,Đức Trọng,168,8,7,1,11.07,"[1049, 1192, 77, 252, 2545]"
4841,4841,Lâm Hà,63,6,13,0,13.83,"[2399, 478, 2248, 4652, 4135]"
4842,4842,Lạc Dương,61,7,12,1,14.68,"[3025, 3184, 1629, 2504, 1013]"
4843,4843,Bảo Lâm,63,7,11,0,7.02,"[4349, 126, 4412, 616, 1437]"
4844,4844,Đạ Tẻh,153,7,10,0,9.73,"[4353, 4201, 3834, 523, 4379]"
4845,4845,Cát Tiên,248,10,6,0,1.39,"[3602, 3757, 4906, 1139, 814]"
4846,4846,Đơn Dương,69,6,8,0,11.64,"[1966, 2196, 3490, 2685, 4683]"
4847,4847,Đạ Huoai,89,15,9,0,10.0,"[291, 4566, 3343, 1408, 1224]"
4848,4848,Đức Trọng,242,13,14,0,9.66,"[3997, 1099, 2395, 3982, 2407]"
4849,4849,Đơn Dương,155,5,8,0,5.45,"[4465, 4918, 1030, 4138, 2274]"
4850,4850,Cát Tiên,223,10,7,0,13.36,"[2353, 4494, 2681, 2881, 1184]"
4851,4851,Đức Trọng,96,5,14,1,12.81,"[812, 1065, 4062, 4430, 875]"
4852,4852,Lạc Dương,177,8,6,0,12.08,"[1634, 4783, 2594, 707, 3141]"
4853,4853,Di Linh,114,6,12,0,6.24,"[3996, 1086, 4300, 2178, 14]"
4854,4854,Đức Trọng,99,11,8,0,5.82,"[2472, 3703, 3874, 2528, 2222]"
4855,4855,Bảo Lộc,143,14,6,1,7.49,"[2418, 2210, 973, 4819, 2613]"
4856,4856,Đức Trọng,182,9,7,1,6.84,"[2077, 668, 77, 2111, 1623]"
4857,4857,Đức Trọng,118,14,14,1,11.71,"[2439, 3734, 596, 4716, 4745]"
4858,4858,Đam Rông,87,10,7,0,12.53,"[3600, 1419, 2789, 495, 4619]"
4859,4859,Đam Rông,84,12,7,0,8.91,"[1618, 3859, 3909, 2108, 3013]"
4860,4860,Bảo Lộc,108,7,8,1,12.24,"[4947, 3963, 2960, 2464, 3790]"
4861,4861,Đạ Tẻh,194,13,6,0,1.52,"[4086, 3240, 1803, 187, 3706]"
4862,4862,Cát Tiên,172,12,10,0,14.22,"[4096, 4178, 3652, 914, 1230]"
4863,4863,Bảo Lâm,246,14,14,1,11.93,"[4212, 4450, 629, 256, 4878]"
4864,4864,Cát Tiên,97,7,14,0,7.51,"[486, 4100, 886, 1330, 1963]"
4865,4865,Đơn Dương,189,14,8,0,13.83,"[197, 74, 4837, 3747, 2432]"
4866,4866,Đà Lạt,158,14,9,0,13.84,"[4423, 4676, 4388, 1334, 2721]"
4867,4867,Lâm Hà,161,6,9,1,10.11,"[3117, 2735, 3795, 908, 2723]"
4868,4868,Bảo Lâm,155,11,8,1,1.58,"[912, 361, 3056, 1149, 1421]"
4869,4869,Đạ Huoai,106,7,12,1,7.62,"[3384, 320, 3428, 3128, 3535]"
4870,4870,Lạc Dương,131,9,6,1,10.34,"[2987, 522, 2513, 4670, 2586]"
4871,4871,Bảo Lâm,67,6,7,1,1.97,"[527, 2914, 2623, 2156, 3910]"
4872,4872,Đà Lạt,190,6,11,1,12.85,"[1938, 968, 3160, 4266, 1826]"
4873,4873,Lâm Hà,218,12,7,0,12.31,"[1242, 4283, 282, 3716, 3625]"
4874,4874,Bảo Lâm,150,13,11,0,2.82,"[3803, 3496, 1632, 317, 4602]"
4875,4875,Cát Tiên,117,6,14,1,4.13,"[4326, 2071, 3027, 4957, 3297]"
4876,4876,Đạ Tẻh,92,9,10,0,11.28,"[1782, 281, 217, 258, 1819]"
4877,4877,Đức Trọng,76,12,10,1,12.5,"[2027, 1339, 2823, 3019, 1039]"
4878,4878,Bảo Lâm,197,12,13,1,11.31,"[2805, 3254, 1211, 4450, 53]"
4879,4879,Di Linh,190,15,8,1,6.81,"[3097, 2608, 3711, 1396, 2268]"
4880,4880,Lâm Hà,231,5,14,1,3.21,"[3611, 921, 1307, 3103, 4203]"
4881,4881,Bảo Lâm,204,9,14,0,9.95,"[2963, 2492, 3604, 16, 1464]"
4882,4882,Di Linh,86,5,13,1,13.55,"[4017, 3317, 2595, 3850, 2548]"
4883,4883,Lạc Dương,165,5,15,1,3.27,"[1990, 3246, 208, 2137, 4458]"
4884,4884,Cát Tiên,156,12,12,1,0.86,"[1568, 1706, 1447, 4672, 4786]"
4885,4885,Đức Trọng,77,6,11,1,2.87,"[4529, 2333, 2788, 2157, 4473]"
4886,4886,Đà Lạt,106,12,13,0,11.45,"[23, 4493, 1394, 1120, 3664]"
4887,4887,Đà Lạt,76,13,12,1,5.97,"[1763, 4613, 1359, 2098, 3942]"
4888,4888,Bảo Lộc,166,6,11,0,1.75,"[1977, 4584, 4022, 117, 3243]"
4889,4889,Cát Tiên,174,6,8,0,9.15,"[2940, 3146, 3836, 3162, 218]"
4890,4890,Đạ Huoai,199,13,12,0,10.1,"[4386, 2718, 4943, 3673, 4207]"
4891,4891,Đạ Huoai,100,6,13,0,9.09,"[181, 4638, 2451, 2169, 3050]"
4892,4892,Đơn Dương,162,8,5,0,4.83,"[1688, 2764, 2117, 2274, 2233]"
4893,4893,Đam Rông,239,15,10,0,10.98,"[987, 677, 1574, 1550, 2543]"
4894,4894,Đạ Huoai,176,8,8,0,10.83,"[2158, 3731, 759, 3167, 2455]"
4895,4895,Cát Tiên,208,14,13,1,4.2,"[4198, 757, 1746, 2131, 4411]"
4896,4896,Đức Trọng,182,7,7,0,11.95,"[708, 3393, 3391, 1299, 3430]"
4897,4897,Bảo Lộc,139,12,6,1,1.75,"[1956, 4796, 4090, 515, 767]"
4898,4898,Đơn Dương,133,5,14,0,14.15,"[2988, 1335, 619, 4683, 3490]"
4899,4899,Đơn Dương,175,9,5,0,1.43,"[2117, 1688, 4892, 1615, 1465]"
4900,4900,Đà Lạt,96,13,6,1,0.99,"[566, 517, 2231, 3271, 1080]"
4901,4901,Đam Rông,89,5,14,1,5.32,"[50, 4547, 3980, 3683, 1356]"
4902,4902,Cát Tiên,241,11,13,0,12.77,"[2179, 3176, 1230, 2981, 914]"
4903,4903,Đơn Dương,162,14,14,0,11.0,"[334, 4190, 621, 96, 140]"
4904,4904,Cát Tiên,69,13,10,0,9.06,"[3447, 2977, 2985, 2092, 1549]"
4905,4905,Đạ Tẻh,188,6,6,0,13.23,"[637, 2273, 2220, 4909, 358]"
4906,4906,Cát Tiên,197,10,8,0,2.09,"[814, 3757, 1139, 2682, 55]"
4907,4907,Cát Tiên,159,11,6,0,2.88,"[1828, 165, 578, 4156, 1401]"
4908,4908,Lâm Hà,102,5,5,1,12.52,"[2723, 1468, 4990, 2015, 4220]"
4909,4909,Đạ Tẻh,248,5,6,0,12.64,"[2220, 4905, 637, 358, 2273]"
4910,4910,Đạ Huoai,222,6,7,0,13.46,"[4231, 3259, 1308, 280, 2957]"
4911,4911,Đam Rông,127,7,9,0,3.44,"[1994, 3242, 1124, 3304, 4002]"
4912,4912,Cát Tiên,204,8,10,1,1.11,"[904, 2311, 250, 2101, 721]"
